accepted_with_unverified_facts,attempt_count,attempt_windows,attempts_sha256,circuit_id,compiler_results_reused,compiler_wall_time_new_seconds,configuration_id,ended_at,error_codes,fact_validation_seconds,facts_checked,facts_status,facts_verified,failure,failure_category,family,first_attempt_facts_verified,first_attempt_json_valid,first_attempt_schema_valid,first_attempt_valid,generation_seconds,hypothesis_contains_example_ids,hypothesis_status,input_prompt_sha256,input_tokens,llm_calls,maximum_gpu_hotspot_c,measured_call_seconds,measured_call_seconds_observed,minimum_available_ram_bytes,num_qubits,peak_gpu_dedicated_bytes,peak_gpu_shared_bytes,peak_process_working_set_bytes,physical_calls,prompt_processing_seconds,reasoning_tokens,reasoning_tokens_missing_reason,regret_absolute,repair_count,resource_log_incomplete_tail,resource_measurement_missing_reason,resource_run_key,retrieval_and_context_seconds,schema_version,score,selected_config_id,selected_device_id,server_resource_paths,server_resource_sources,source_sha256,split,status,total_cached_tokens,total_call_seconds,total_input_tokens,total_input_tokens_observed,total_output_tokens,total_output_tokens_observed,transport_retries,trial_id,ttft_seconds
True,3,"[[""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:40:28.196661+00:00"", ""2026-09-19T18:40:32.690214+00:00""], [""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:40:33.041917+00:00"", ""2026-09-19T18:40:42.224949+00:00""], [""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:40:42.567386+00:00"", ""2026-09-19T18:40:48.055932+00:00""]]",c59d7ba6428ec95fc618a726859ef9d6f544b6de7a81d8ef1e0498453a918a6e,portfoliovqe_indep_qiskit_6,True,0,p0_t04,2026-09-19T18:40:48.239162+00:00,"{""FACT_NOT_SUPPORTED"": 5}",0.5156813169978705,6,unverified,1,,,portfolio,False,True,True,False,15.782952,False,not_evaluated,9b102d4a73dc3c6e207c5ccdedf7da6aeb045468b712f591e93c3841f817c391,9675,3,101,19.165164025002014,19.165164025002014,2363068416,6,8508575744,673787904,839823360,3,3.188143,,No separate reliable token counter; extended thinking disabled,,2,False,,2026-09-19T18:35:52.1795887Z,5.504768812999828,study-results-v2,,o2_sabre_sabre,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/exit.json"": ""ae993948b6328438adf16b503086eb20689dd9f3a1183ddacbc00abdf0becf89"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/launch.json"": ""5ac353a63e8443b078f3fedeb91e166f6f31184192063a3f3e70e241259bef07"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/resources.jsonl"": ""4ca41f62acd5033413c19bf6516980a08de2f15c569e09338534dd98f37e28fe""}",7dafebd46e73b9b279f1ef96da32f7d563de3721b856b4570375ab81951e06fc,train,success,29881,19.165164025002014,29368,29368,516,516,0,phi/p0_t04,0.11910838099902321
False,2,"[[""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:41:50.883386+00:00"", ""2026-09-19T18:41:56.422821+00:00""], [""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:41:56.773650+00:00"", ""2026-09-19T18:42:02.217955+00:00""]]",f875832bf65cf5d3a9820974fe882c1ab1e34c3e586bb025c1f070254bbe12cd,su2random_indep_qiskit_50,True,0,p0_t04,2026-09-19T18:42:02.398720+00:00,"{""FACT_NOT_SUPPORTED"": 1}",0.3415667459976248,4,verified,3,,,random_ansatz,False,True,True,False,9.735903,True,not_evaluated,10f42e2c4fc0e2770b44d131efbdb4b8cb0c50b3b42a30e16e342d8152ddcab6,9360,2,99,10.983748448999904,10.983748448999904,2301521920,50,8508575744,673787904,839753728,2,1.1196329999999999,,No separate reliable token counter; extended thinking disabled,,1,False,,2026-09-19T18:35:52.1795887Z,5.438458802000241,study-results-v2,,o3_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/exit.json"": ""ae993948b6328438adf16b503086eb20689dd9f3a1183ddacbc00abdf0becf89"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/launch.json"": ""5ac353a63e8443b078f3fedeb91e166f6f31184192063a3f3e70e241259bef07"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/resources.jsonl"": ""4ca41f62acd5033413c19bf6516980a08de2f15c569e09338534dd98f37e28fe""}",b1064ac39fd23798db2e87140a9cd40d2c2994ebd9d00891f04c07001eb56051,train,success,19146,10.983748448999904,18828,18828,320,320,0,phi/p0_t04,0.11902445599844214
False,1,"[[""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:42:21.611234+00:00"", ""2026-09-19T18:43:11.500648+00:00""]]",90c2683fcd641a195aec6c539a48b2dd2135ecf9043dabe378f4315a7e9c980f,su2random_indep_tket_50,True,0,p0_t04,2026-09-19T18:43:11.526303+00:00,{},0.010429996998936986,2,verified,2,,,random_ansatz,True,True,True,True,4.212657,False,not_evaluated,9e479c7555f467faf2e62769cfc52f5e9b08479d262e73f0add274818ef4a875,9360,1,104,49.88941592400079,49.88941592400079,1876373504,50,8508575744,673787904,837926912,1,45.613040999999996,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:35:52.1795887Z,5.7578448109998135,study-results-v2,,o2_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/exit.json"": ""ae993948b6328438adf16b503086eb20689dd9f3a1183ddacbc00abdf0becf89"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/launch.json"": ""5ac353a63e8443b078f3fedeb91e166f6f31184192063a3f3e70e241259bef07"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/resources.jsonl"": ""4ca41f62acd5033413c19bf6516980a08de2f15c569e09338534dd98f37e28fe""}",498db87f252e642885b25f0a804d340d70e3c3b27afa29ca545884b633682140,train,success,9498,49.88941592400079,9360,9360,139,139,0,phi/p0_t04,45.66699367300134
False,2,"[[""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:37:45.910962+00:00"", ""2026-09-19T18:37:50.199799+00:00""], [""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:37:50.535302+00:00"", ""2026-09-19T18:37:56.105310+00:00""]]",12b448a0ca5246fa36b380e9664f519455d1c0da13b00e27dbcb6b00f07cd928,ae_indep_qiskit_60,True,0,p0_t07,2026-09-19T18:37:56.282703+00:00,"{""FACT_NOT_SUPPORTED"": 1}",0.3353168980029295,4,verified,3,,,ae,False,True,True,False,8.667835,True,not_evaluated,922b5fdf2e5aaa6832930a9167f4fba6c24e0da1d9caeca0859416efab8f4966,8498,2,98,9.85885142799998,9.85885142799998,2436575232,60,8499220480,673787904,840396800,2,1.064255,,No separate reliable token counter; extended thinking disabled,,1,False,,2026-09-19T18:35:52.1795887Z,5.514723969999977,study-results-v2,,o3_default_default,ibm_heron_156,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/exit.json"": ""ae993948b6328438adf16b503086eb20689dd9f3a1183ddacbc00abdf0becf89"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/launch.json"": ""5ac353a63e8443b078f3fedeb91e166f6f31184192063a3f3e70e241259bef07"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/resources.jsonl"": ""4ca41f62acd5033413c19bf6516980a08de2f15c569e09338534dd98f37e28fe""}",8332527e500c8694d2a1259feb3166dd0172877ad96f00a016d15b69899d9720,train,success,17387,9.85885142799998,17104,17104,285,285,0,phi/p0_t07,0.11644150899883243
False,1,"[[""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:38:49.679610+00:00"", ""2026-09-19T18:38:54.025074+00:00""]]",a447721cde3bad257d7430174b468fb0e556353a314bf3101f3aa638da6c2116,dj_indep_tket_2,True,0,p0_t07,2026-09-19T18:38:54.044186+00:00,{},0.010135153999726754,2,verified,2,,,dj,True,True,True,True,4.222761,True,not_evaluated,4019c21dc03593a4c3daa4af551f5f0f341f0aa00de44cf5e82f227c49b354f7,8972,1,88,4.345487229000355,4.345487229000355,2400727040,2,8501334016,673787904,839823360,1,0.056288,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:35:52.1795887Z,5.660302406000483,study-results-v2,,o2_default_default,ibm_falcon_127,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/exit.json"": ""ae993948b6328438adf16b503086eb20689dd9f3a1183ddacbc00abdf0becf89"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/launch.json"": ""5ac353a63e8443b078f3fedeb91e166f6f31184192063a3f3e70e241259bef07"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/resources.jsonl"": ""4ca41f62acd5033413c19bf6516980a08de2f15c569e09338534dd98f37e28fe""}",bc1833de09d70b83eed4ddd1a593a1e9ce2d7bf86baa534c1e3cbf6e6ab94c5d,train,success,9111,4.345487229000355,8972,8972,140,140,0,phi/p0_t07,0.10923093299970787
False,2,"[[""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:39:10.575108+00:00"", ""2026-09-19T18:40:03.898187+00:00""], [""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:40:04.254421+00:00"", ""2026-09-19T18:40:09.509004+00:00""]]",4a127c3593d3ab60c5a24e3ae011314590c641d8f17ad482555fff1f321fa402,portfoliovqe_indep_qiskit_6,True,0,p0_t07,2026-09-19T18:40:09.528534+00:00,"{""FACT_NOT_SUPPORTED"": 2}",0.020958335997420363,3,verified,1,,,portfolio,False,True,True,False,7.600386,False,not_evaluated,9b102d4a73dc3c6e207c5ccdedf7da6aeb045468b712f591e93c3841f817c391,9675,2,104,58.57766770799935,58.57766770799935,2143477760,6,8508575744,673787904,837074944,2,50.840262,,No separate reliable token counter; extended thinking disabled,,1,False,,2026-09-19T18:35:52.1795887Z,5.504768812999828,study-results-v2,,o3_dense_sabre,ibm_heron_156,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/exit.json"": ""ae993948b6328438adf16b503086eb20689dd9f3a1183ddacbc00abdf0becf89"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/launch.json"": ""5ac353a63e8443b078f3fedeb91e166f6f31184192063a3f3e70e241259bef07"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/resources.jsonl"": ""4ca41f62acd5033413c19bf6516980a08de2f15c569e09338534dd98f37e28fe""}",7dafebd46e73b9b279f1ef96da32f7d563de3721b856b4570375ab81951e06fc,train,success,19832,58.57766770799935,19585,19585,249,249,0,phi/p0_t07,48.57969874099945
False,2,"[[""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:42:02.745235+00:00"", ""2026-09-19T18:42:08.440564+00:00""], [""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:42:08.789062+00:00"", ""2026-09-19T18:42:15.424518+00:00""]]",5f7ade8f0db6106f8d92899a27420b312c5e9992b2ad6cee2e5d4b6df3914314,su2random_indep_qiskit_50,True,0,p0_t07,2026-09-19T18:42:15.444584+00:00,"{""FACT_NOT_SUPPORTED"": 1}",0.022030821000953438,4,verified,3,,,random_ansatz,False,True,True,False,11.051482,False,not_evaluated,10f42e2c4fc0e2770b44d131efbdb4b8cb0c50b3b42a30e16e342d8152ddcab6,9360,2,99,12.33079164099945,12.33079164099945,2286891008,50,8508575744,673787904,838266880,2,1.150458,,No separate reliable token counter; extended thinking disabled,,1,False,,2026-09-19T18:35:52.1795887Z,5.438458802000241,study-results-v2,,o2_sabre_sabre,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/exit.json"": ""ae993948b6328438adf16b503086eb20689dd9f3a1183ddacbc00abdf0becf89"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/launch.json"": ""5ac353a63e8443b078f3fedeb91e166f6f31184192063a3f3e70e241259bef07"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/resources.jsonl"": ""4ca41f62acd5033413c19bf6516980a08de2f15c569e09338534dd98f37e28fe""}",b1064ac39fd23798db2e87140a9cd40d2c2994ebd9d00891f04c07001eb56051,train,success,19189,12.33079164099945,18828,18828,363,363,0,phi/p0_t07,0.11723453199920186
False,1,"[[""2026-09-19T18:35:52.1795887Z"", ""2026-09-19T18:43:11.893437+00:00"", ""2026-09-19T18:43:15.468176+00:00""]]",cbd1d40a92bc8b491ffbecbc2c5d1ea712567dbfe9ee7c369f6c601118983296,su2random_indep_tket_50,True,0,p0_t07,2026-09-19T18:43:15.652550+00:00,{},0.17366700200000196,2,verified,2,,,random_ansatz,True,True,True,True,3.45053,True,not_evaluated,9e479c7555f467faf2e62769cfc52f5e9b08479d262e73f0add274818ef4a875,9360,1,90,3.574743994000528,3.574743994000528,2181435392,50,8508575744,673787904,837931008,1,0.058501,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:35:52.1795887Z,5.7578448109998135,study-results-v2,,o2_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/exit.json"": ""ae993948b6328438adf16b503086eb20689dd9f3a1183ddacbc00abdf0becf89"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/launch.json"": ""5ac353a63e8443b078f3fedeb91e166f6f31184192063a3f3e70e241259bef07"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-phi-0/resources.jsonl"": ""4ca41f62acd5033413c19bf6516980a08de2f15c569e09338534dd98f37e28fe""}",498db87f252e642885b25f0a804d340d70e3c3b27afa29ca545884b633682140,train,success,9473,3.574743994000528,9360,9360,114,114,0,phi/p0_t07,0.11315957000078924
False,2,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:31:00.489880+00:00"", ""2026-09-19T18:31:22.441384+00:00""], [""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:31:22.825558+00:00"", ""2026-09-19T18:31:28.060064+00:00""]]",d9596c54c3211c74f4daed9e21756e37633446578021dd9436eed7d6fe821f67,ae_indep_qiskit_60,True,0,p0_t0,2026-09-19T18:31:28.075216+00:00,"{""FACT_NOT_SUPPORTED"": 1}",0.014741369001058047,4,verified,3,,,ae,False,True,True,False,9.914632000000001,False,not_evaluated,922b5fdf2e5aaa6832930a9167f4fba6c24e0da1d9caeca0859416efab8f4966,10677,2,93,27.186011842997686,27.186011842997686,2037854208,60,5816913920,698175488,1052061696,2,17.105587,,No separate reliable token counter; extended thinking disabled,,1,False,,2026-09-19T18:29:30.1725485Z,5.4765201680002065,study-results-v2,,o3_default_default,ibm_heron_156,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",8332527e500c8694d2a1259feb3166dd0172877ad96f00a016d15b69899d9720,train,success,21769,27.186011842997686,21462,21462,309,309,0,qwen/p0_t0,16.593778717999157
False,1,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:32:39.141083+00:00"", ""2026-09-19T18:32:44.291459+00:00""]]",d2129571c914051173a035b32b1f7d02a1bbb0a8a739a6e33ad091ea3798f0e0,dj_indep_tket_2,True,0,p0_t0,2026-09-19T18:32:44.477482+00:00,{},0.1703647969989106,2,verified,2,,,dj,True,True,True,True,4.719578,False,not_evaluated,4019c21dc03593a4c3daa4af551f5f0f341f0aa00de44cf5e82f227c49b354f7,11012,1,86,5.150379614000485,5.150379614000485,2251153408,2,5819805696,698175488,1003864064,1,0.36750900000000003,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:29:30.1725485Z,5.411388234999322,study-results-v2,,o2_default_default,ibm_falcon_127,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",bc1833de09d70b83eed4ddd1a593a1e9ce2d7bf86baa534c1e3cbf6e6ab94c5d,train,success,11159,5.150379614000485,11012,11012,148,148,0,qwen/p0_t0,0.4208345349998126
True,3,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:33:13.491456+00:00"", ""2026-09-19T18:33:19.200021+00:00""], [""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:33:19.557647+00:00"", ""2026-09-19T18:33:25.519834+00:00""], [""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:33:25.862561+00:00"", ""2026-09-19T18:33:31.242337+00:00""]]",5423939cb8eea68b20442b881f6eba946716cb62cd68884bb91c43fc43040127,portfoliovqe_indep_qiskit_6,True,0,p0_t0,2026-09-19T18:33:31.427265+00:00,"{""FACT_NOT_SUPPORTED"": 3}",0.1925780620022124,6,unverified,3,,,portfolio,False,True,True,False,16.085813,False,not_evaluated,9b102d4a73dc3c6e207c5ccdedf7da6aeb045468b712f591e93c3841f817c391,11959,3,87,17.05055312800141,17.05055312800141,2210873344,6,5824016384,698175488,1056604160,3,0.772966,,No separate reliable token counter; extended thinking disabled,,2,False,,2026-09-19T18:29:30.1725485Z,5.325426590999996,study-results-v2,,o2_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",7dafebd46e73b9b279f1ef96da32f7d563de3721b856b4570375ab81951e06fc,train,success,36591,17.05055312800141,36093,36093,501,501,0,qwen/p0_t0,0.12063464399943769
False,1,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:33:43.116141+00:00"", ""2026-09-19T18:34:07.119935+00:00""]]",2b9b2b513009bc5ed486a9b594fc11a677d74dd96dfeeb629afce131ea10b476,su2random_indep_qiskit_50,True,0,p0_t0,2026-09-19T18:34:07.139181+00:00,{},0.01016131299911649,2,verified,2,,,random_ansatz,True,True,True,True,5.565282,False,not_evaluated,10f42e2c4fc0e2770b44d131efbdb4b8cb0c50b3b42a30e16e342d8152ddcab6,11644,1,102,24.003802750999967,24.003802750999967,2121322496,50,5824016384,698175488,996872192,1,18.378591,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:29:30.1725485Z,5.58249188300033,study-results-v2,,o2_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",b1064ac39fd23798db2e87140a9cd40d2c2994ebd9d00891f04c07001eb56051,train,success,11817,24.003802750999967,11644,11644,174,174,0,qwen/p0_t0,18.43314779299908
False,1,"[[""2026-09-19T18:29:30.1725485Z"", ""2026-09-19T18:34:53.594033+00:00"", ""2026-09-19T18:34:59.188278+00:00""]]",dfbc362247f83141eba4fab7dd24973a161220bfcb216b8aee94363367836f97,su2random_indep_tket_50,True,0,p0_t0,2026-09-19T18:34:59.369195+00:00,{},0.1707471190002252,2,verified,2,,,random_ansatz,True,True,True,True,5.472594,False,not_evaluated,9e479c7555f467faf2e62769cfc52f5e9b08479d262e73f0add274818ef4a875,11675,1,87,5.594249423998917,5.594249423998917,2133225472,50,5824016384,698175488,1003933696,1,0.062264,,No separate reliable token counter; extended thinking disabled,,0,False,,2026-09-19T18:29:30.1725485Z,5.531950906999555,study-results-v2,,o2_default_default,quantinuum_h2_56,"[""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0""]","{""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/exit.json"": ""6f9b557aa7008ebf145a9001eaf533bc79287dec49d62af381ff8e64ea293f77"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/launch.json"": ""29cb75fe399e4cb68aacca8de306e39fcd5b680a22a93da1659a07f947f72ffa"", ""artifacts/experiments/qiskit-dataset-five-device-expected-fidelity-mqt-predictor-2.4-v2/llm_selection/servers/local-llm-v2-20260919-202842-qwen-0/resources.jsonl"": ""a31ffe8944f9f9e5006eec626f2fe0241bc7c6a2f9e4d36b97cf74e8cafa3b6c""}",498db87f252e642885b25f0a804d340d70e3c3b27afa29ca545884b633682140,train,success,11845,5.594249423998917,11675,11675,171,171,0,qwen/p0_t0,0.11611172999982955
